Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,Grid_Score,Max_Divergence_Score,Y3_Beat_VOO_Score,Y3_Premium_Score,Y3_Premium_Wins,Y3_Premium_Total,Y3_Confidence,Beat_Score
195,CFG,Banks - Regional,17.4,75.2,15.7,7.5,13.9,10.9,12.5,22.8,58.2,42.4,43.5,17.4,47.4,-71.4,1.6,-32.5,-17.6,158.4,193.0,193.0,199.0,199.0,0.0,0.0,195.0,195.0,33,10.287831667149135,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,193.0,193.0,199.0,199.0,0.0,0.0,,0.0,0.0,0.0,0.0,195.0,195.0,,,,,,,111111111,100010001,151.3,30.0,66.7,22.2,1.0,9.0,1.0,203.5
196,CSCO,Communications Equipment,87.0,80.5,-5.3,-2.2,10.2,23.0,31.3,43.6,75.5,77.8,76.5,87.0,125.0,-66.9,1.6,-0.1,-11.1,228.0,139.0,139.0,142.0,142.0,0.0,0.0,196.0,196.0,-23,-1.3228324525550441,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,139.0,139.0,142.0,142.0,0.0,0.0,,0.0,0.0,0.0,0.0,196.0,196.0,,,,,,,011111111,110000011,151.3,30.0,88.9,22.2,1.0,9.0,1.0,203.5
197,FFIV,Enterprise Technology,3.4,79.3,10.7,4.9,12.2,21.4,32.7,26.1,46.4,44.2,37.2,3.4,27.0,-84.3,1.4,-42.5,-15.4,144.4,218.0,218.0,234.0,234.0,0.0,0.0,197.0,197.0,59,4.9846343334266425,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,218.0,218.0,234.0,234.0,0.0,0.0,,0.0,0.0,0.0,0.0,197.0,197.0,,,,,,,111111111,100010001,151.3,30.0,66.7,22.2,1.0,9.0,1.0,203.5
198,MO,Tobacco,13.6,90.2,24.7,9.4,4.6,2.8,10.0,11.4,33.8,39.6,49.5,13.6,23.0,-68.4,1.3,-7.6,-6.2,154.6,199.0,199.0,207.0,207.0,0.0,0.0,198.0,198.0,148,5.9467259918550885,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,199.0,199.0,207.0,207.0,0.0,0.0,,0.0,0.0,0.0,0.0,198.0,198.0,,,,,,,111111111,000010101,151.3,30.0,66.7,22.2,1.0,9.0,1.0,203.5
199,VRTX,Biotechnology,4.0,41.0,16.9,11.4,15.3,5.5,4.4,2.1,-18.9,-8.4,-15.0,4.0,96.1,-59.6,1.9,20.7,47.0,145.0,215.0,215.0,231.0,231.0,0.0,0.0,199.0,199.0,75,-46.5454929488518,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,215.0,215.0,231.0,231.0,0.0,0.0,,0.0,0.0,0.0,0.0,199.0,199.0,,,,,,,111110001,110001100,129.1,30.0,88.9,44.4,2.0,9.0,1.0,203.5
200,CEG,Electric Utilities,75.2,25.7,-0.9,-1.1,-6.1,-13.7,-18.8,-26.3,6.9,,,75.2,236.9,0.0,1.3,541.3,384.0,127.9,244.0,244.0,152.0,152.0,0.0,0.0,200.0,200.0,-41,2.0743046674824086,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,244.0,244.0,152.0,152.0,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,200.0,,,,,,,000001--1,------110,105.30000000000001,30.0,133.3,66.7,2.0,3.0,0.5,202.0
201,NOW,Software,-28.4,7.1,3.3,6.1,-8.5,-12.2,-22.9,-41.5,-67.6,-76.4,-88.4,-28.4,347.6,-56.8,1.8,0.0,2711.0,112.6,277.0,277.0,294.0,294.0,0.0,0.0,201.0,201.0,-11,-2092.632710055411,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,277.0,277.0,294.0,294.0,0.0,0.0,,0.0,0.0,0.0,0.0,201.0,201.0,,,,,,,100000000,1111001-0,90.6,0.0,111.1,111.1,5.0,9.0,1.0,201.7
202,LINK-USD,Cryptocurrency,258.5,4.1,-0.2,-3.4,-18.1,-22.3,-30.4,-49.5,-73.6,-91.4,-80.5,258.5,7258.0,-53.1,1.7,18361.9,22735.9,365.8,78.0,78.0,74.0,74.0,0.0,0.0,202.0,202.0,-22,17735.9,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,78.0,78.0,74.0,74.0,0.0,0.0,,0.0,0.0,0.0,0.0,202.0,202.0,,,,,,,000000001,--1100010,70.0,70.0,85.7,57.1,2.0,7.0,1.0,197.1
203,CMG,Restaurants,-34.3,11.2,3.2,5.2,6.5,-3.2,-8.5,-21.4,-60.3,-69.5,-73.5,-34.3,293.4,-75.0,2.0,0.0,1060.7,106.7,292.0,292.0,313.0,313.0,0.0,0.0,203.0,203.0,-11,-523.7552812726697,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,292.0,292.0,313.0,313.0,0.0,0.0,,0.0,0.0,0.0,0.0,203.0,203.0,,,,,,,110000000,011111100,106.9,0.0,133.3,88.9,4.0,9.0,1.0,195.8
204,MOH,Unknown,-110.6,8.3,0.4,-1.4,-11.2,-9.8,-13.6,-34.1,-72.7,-91.0,-105.8,-110.6,210.5,-139.2,2.3,0.0,488.6690467440614,1.9,537.0,537.0,507.0,507.0,0.0,0.0,204.0,204.0,-23,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,537.0,537.0,507.0,507.0,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,204.0,6981766450.6,6.982,527.0,other,equity,data_raw,000000000,111111000,84.7,0.0,133.3,111.1,5.0,9.0,1.0,195.8
205,ZBRA,Technology,-98.6,6.0,3.8,9.2,7.1,7.6,3.0,-13.1,-44.9,-74.7,-98.5,-98.6,273.4,-121.9,2.2,0.0,-312.0,42.4,449.0,449.0,480.0,480.0,0.0,0.0,205.0,205.0,12,541.6258609650263,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,449.0,449.0,480.0,480.0,0.0,0.0,,0.0,0.0,0.0,0.0,205.0,205.0,,,,,,,111100000,111100000,106.8,0.0,88.9,88.9,4.0,9.0,1.0,195.7
206,CTVA,Agricultural Inputs,5.5,26.6,11.4,7.7,5.7,-0.9,5.6,5.9,5.0,-7.1,5.4,5.5,72.0,-65.1,1.6,0.0,-79.5,90.9,319.0,319.0,226.0,226.0,0.0,0.0,206.0,206.0,193,89.17957989374872,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,319.0,319.0,226.0,226.0,0.0,0.0,,0.0,0.0,0.0,0.0,206.0,206.0,,,,,,,110111011,----10001,131.8,30.0,80.0,33.3,1.0,5.0,0.833,195.1
207,TJX,Apparel Retail,39.7,68.3,-7.4,-2.5,1.8,-5.5,-4.8,-1.5,4.2,21.9,26.9,39.7,77.3,-40.2,1.2,65.6,17.7,180.7,173.0,173.0,180.0,180.0,0.0,0.0,207.0,207.0,-39,3.9532017548865497,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,173.0,173.0,180.0,180.0,0.0,0.0,,0.0,0.0,0.0,0.0,207.0,207.0,,,,,,,010001111,111011111,162.5,30.0,177.8,0.0,0.0,9.0,1.0,192.5
208,DRI,Restaurants,18.4,63.5,5.6,2.7,9.1,4.1,8.0,3.4,0.6,3.9,13.0,18.4,62.3,-57.3,1.5,28.3,8.1,159.3,190.0,190.0,196.0,196.0,0.0,0.0,208.0,208.0,12,-1.412325489726733,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,190.0,190.0,196.0,196.0,0.0,0.0,,0.0,0.0,0.0,0.0,208.0,208.0,,,,,,,111111111,100011100,162.4,30.0,88.9,0.0,0.0,9.0,1.0,192.4
209,DVA,Medical Specialities,14.1,89.0,12.3,7.0,30.1,31.5,53.9,50.2,35.3,36.9,34.5,14.1,29.9,-109.4,2.3,-55.8,-8.5,155.1,197.0,197.0,206.0,206.0,0.0,0.0,209.0,209.0,32,3.0787929637383247,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,197.0,197.0,206.0,206.0,0.0,0.0,,0.0,0.0,0.0,0.0,209.0,209.0,,,,,,,111111111,001100101,162.4,30.0,88.9,0.0,0.0,9.0,1.0,192.4
210,FITB,Banks - Regional,7.2,58.4,21.7,9.4,15.2,11.7,12.9,17.1,26.9,14.1,21.2,7.2,50.1,-51.9,1.5,-38.3,-14.3,148.2,208.0,208.0,219.0,219.0,0.0,0.0,210.0,210.0,47,15.258698033981066,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,208.0,208.0,219.0,219.0,0.0,0.0,,0.0,0.0,0.0,0.0,210.0,210.0,,,,,,,111111111,100110001,162.4,30.0,88.9,0.0,0.0,9.0,1.0,192.4
211,MNST,Beverages - Non-Alcoholic,19.2,86.0,17.3,8.1,17.9,15.9,16.6,25.5,28.1,24.2,22.9,19.2,35.7,-79.6,1.4,-29.9,-12.8,160.1,188.0,188.0,194.0,194.0,0.0,0.0,211.0,211.0,32,7.549728257541091,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,188.0,188.0,194.0,194.0,0.0,0.0,,0.0,0.0,0.0,0.0,211.0,211.0,,,,,,,111111111,011010001,162.4,30.0,88.9,0.0,0.0,9.0,1.0,192.4
212,TRV,Property & Casualty Insurance,5.8,76.1,29.4,8.9,11.7,6.2,6.6,6.8,11.4,15.6,20.5,5.8,23.6,-48.7,1.4,-6.1,-2.8,146.8,212.0,212.0,223.0,223.0,0.0,0.0,212.0,212.0,139,4.521300252653303,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,212.0,212.0,223.0,223.0,0.0,0.0,,0.0,0.0,0.0,0.0,212.0,212.0,,,,,,,111111111,000011101,162.4,30.0,88.9,0.0,0.0,9.0,1.0,192.4
213,XLI,Industrials,1.4,71.0,17.9,2.8,6.3,2.0,5.1,5.8,6.8,6.5,5.3,1.4,12.5,-24.8,1.8,-13.0,-5.6,142.4,224.0,224.0,240.0,240.0,0.0,0.0,213.0,213.0,47,4.78165517292582,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,224.0,224.0,240.0,240.0,0.0,0.0,,0.0,0.0,0.0,0.0,213.0,213.0,,,,,,,111111111,100011001,162.4,30.0,88.9,0.0,0.0,9.0,1.0,192.4
214,NTRS,Custody Banks & Asset Management,1.8,81.8,7.8,3.6,7.3,11.2,15.6,22.5,64.3,49.0,36.4,1.8,22.7,-90.2,1.4,-47.1,-21.6,142.8,221.0,221.0,237.0,237.0,0.0,0.0,214.0,214.0,30,4.91620795661963,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,221.0,221.0,237.0,237.0,0.0,0.0,,0.0,0.0,0.0,0.0,214.0,214.0,,,,,,,111111111,100000001,140.2,30.0,44.4,22.2,1.0,9.0,1.0,192.4
215,PSX,Oil & Gas Refining & Marketing,36.4,61.5,8.4,5.9,-2.3,-3.3,6.1,13.7,4.9,28.4,47.4,36.4,106.9,-74.9,1.4,14.9,7.2,177.4,176.0,176.0,182.0,182.0,0.0,0.0,215.0,215.0,10,-2.19810154282903,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,176.0,176.0,182.0,182.0,0.0,0.0,,0.0,0.0,0.0,0.0,215.0,215.0,,,,,,,100111111,010011100,140.2,30.0,88.9,22.2,1.0,9.0,1.0,192.4
216,RSG,Environmental Services,35.1,27.7,13.3,8.2,7.6,-2.4,-3.4,-11.6,-20.6,-14.1,-2.2,35.1,149.9,-8.6,1.8,274.5,216.3,176.1,178.0,178.0,184.0,184.0,0.0,0.0,216.0,216.0,-8,-269.7541423554751,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,178.0,178.0,184.0,184.0,0.0,0.0,,0.0,0.0,0.0,0.0,216.0,216.0,,,,,,,110000001,111111110,140.2,30.0,177.8,22.2,1.0,9.0,1.0,192.4
217,ALNY,Biotechnology,5.3,23.1,6.8,7.4,-0.2,-10.4,-19.7,-29.1,-12.7,-16.5,-9.7,5.3,206.0,-54.2,1.5,369.7,176.8,146.3,214.0,214.0,228.0,228.0,0.0,0.0,217.0,217.0,44,-88.91128940287769,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,214.0,214.0,228.0,228.0,0.0,0.0,,0.0,0.0,0.0,0.0,217.0,217.0,,,,,,,100000001,110110111,118.0,30.0,155.6,44.4,2.0,9.0,1.0,192.4
218,NEM,Gold Mining,17.0,52.7,-6.0,-4.8,-9.8,-19.6,-15.8,5.0,61.7,41.0,22.8,17.0,127.4,-105.8,1.5,22.3,-40.0,158.0,195.0,195.0,201.0,201.0,0.0,0.0,218.0,218.0,-41,-5.456527586217462,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,195.0,195.0,201.0,201.0,0.0,0.0,,0.0,0.0,0.0,0.0,218.0,218.0,,,,,,,000011111,001100011,118.0,30.0,88.9,44.4,2.0,9.0,1.0,192.4
219,QCOM,Semiconductors,5.6,35.5,-22.2,-13.6,-3.8,14.4,12.8,9.5,-5.1,-17.9,-20.1,5.6,125.7,-59.8,2.3,-19.2,24.2,146.5,213.0,213.0,225.0,225.0,0.0,0.0,219.0,219.0,-90,12.77325619577168,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,213.0,213.0,225.0,225.0,0.0,0.0,,0.0,0.0,0.0,0.0,219.0,219.0,,,,,,,001110001,111110000,118.0,30.0,111.1,44.4,2.0,9.0,1.0,192.4
220,DVN,Oil & Gas E&P,1.8,26.1,1.7,2.8,-11.3,-13.7,-5.3,4.7,-21.9,-34.9,54.3,1.8,286.9,-103.1,1.4,0.0,19.4,142.7,222.0,222.0,237.0,237.0,0.0,0.0,220.0,220.0,28,13.569381981137367,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,222.0,222.0,237.0,237.0,0.0,0.0,,0.0,0.0,0.0,0.0,220.0,220.0,,,,,,,100010011,000111000,95.69999999999999,30.0,66.7,66.7,3.0,9.0,1.0,192.4
221,RTX,Aerospace & Defense,27.1,65.4,7.4,3.9,10.2,-1.2,-1.6,3.7,38.5,43.1,49.1,27.1,73.4,-59.3,1.2,26.4,-8.1,168.1,183.0,183.0,189.0,189.0,0.0,0.0,221.0,221.0,-22,-4.446849765383615,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,183.0,183.0,189.0,189.0,0.0,0.0,,0.0,0.0,0.0,0.0,221.0,221.0,,,,,,,110011111,00001--11,136.7,30.0,66.7,22.2,1.0,9.0,1.0,188.9
222,CVNA,Auto & Truck Dealerships,-53.6,4.9,-0.4,-3.7,-46.5,-67.9,-77.7,-86.8,-62.9,-0.7,-56.0,-53.6,1079.9,-122.9,1.3,0.0,9891.6,63.1,390.0,390.0,353.0,353.0,0.0,0.0,222.0,222.0,-56,4891.6,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,390.0,390.0,353.0,353.0,0.0,0.0,,0.0,0.0,0.0,0.0,222.0,222.0,,,,,,,000000000,--1100110,73.1,0.0,114.3,114.3,4.0,7.0,1.0,187.4
223,MSCI,Financial Index & Analytics,42.9,17.2,-2.3,-1.9,-8.4,-8.5,-8.9,-11.6,-28.7,-44.9,-47.5,42.9,285.4,-7.2,1.3,424.8,417.6,183.9,172.0,172.0,179.0,179.0,0.0,0.0,223.0,223.0,-32,71.02713839657378,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,172.0,172.0,179.0,179.0,0.0,0.0,,0.0,0.0,0.0,0.0,223.0,223.0,,,,,,,000000001,11111-000,90.6,30.0,111.1,66.7,3.0,9.0,1.0,187.3
224,META,Internet Content & Information,17.5,41.7,-2.3,-2.1,-7.6,-13.2,-18.0,-26.6,-20.9,22.7,14.6,17.5,170.6,-91.5,1.3,235.1,133.0,158.5,192.0,192.0,198.0,198.0,0.0,0.0,224.0,224.0,-45,10.785805018226156,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,192.0,192.0,198.0,198.0,0.0,0.0,,0.0,0.0,0.0,0.0,224.0,224.0,,,,,,,000000111,0-1101110,112.8,30.0,111.1,44.4,2.0,9.0,1.0,187.2
225,TGT,Discount Stores,-76.7,18.0,6.0,10.0,13.1,12.7,24.2,30.1,-11.7,-48.0,-68.4,-76.7,164.8,-129.4,2.8,0.0,-291.0,64.2,386.0,386.0,417.0,417.0,0.0,0.0,225.0,225.0,-23,166.9474432164971,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,386.0,386.0,417.0,417.0,0.0,0.0,,0.0,0.0,0.0,0.0,225.0,225.0,,,,,,,111110000,011110000,118.0,0.0,88.9,66.7,3.0,9.0,1.0,184.7
226,PNC,Banking,2.2,64.7,23.0,8.2,13.5,11.0,11.9,14.4,23.2,13.3,14.7,2.2,32.0,-51.9,1.5,-35.1,-12.0,143.2,220.0,220.0,236.0,236.0,0.0,0.0,226.0,226.0,51,12.884715593946435,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,220.0,220.0,236.0,236.0,0.0,0.0,,0.0,0.0,0.0,0.0,226.0,226.0,,,,,,,111111111,-00110001,154.5,30.0,66.7,0.0,0.0,9.0,1.0,184.5
227,MRNA,Healthcare,-45.8,5.5,0.8,7.8,48.5,34.9,68.4,99.1,6.1,-55.9,-52.0,-45.8,1434.6,-168.2,2.7,0.0,-1534.4,46.4,437.0,437.0,334.0,334.0,0.0,0.0,227.0,227.0,-23,272.90189986278824,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,437.0,437.0,334.0,334.0,0.0,0.0,,0.0,0.0,0.0,0.0,227.0,227.0,,,,,,,111111000,---110000,115.0,0.0,66.7,66.7,2.0,6.0,1.0,181.7
228,ROST,Apparel Retail,2.6,66.1,-15.8,-5.8,-4.4,-6.3,1.3,16.7,16.3,23.8,8.9,2.6,37.2,-63.8,2.1,-32.9,-16.5,143.5,219.0,219.0,235.0,235.0,0.0,0.0,228.0,228.0,-44,-6.307954346761884,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,219.0,219.0,235.0,235.0,0.0,0.0,,0.0,0.0,0.0,0.0,228.0,228.0,,,,,,,000111111,111001101,151.4,30.0,133.3,0.0,0.0,9.0,1.0,181.4
229,DOV,Diversified Machinery,18.3,57.1,8.8,3.7,6.2,1.4,5.9,10.4,2.2,-5.5,-5.5,18.3,62.8,-40.4,2.0,1.9,7.9,159.3,190.0,190.0,197.0,197.0,0.0,0.0,229.0,229.0,-10,-3.434148998224167,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,190.0,190.0,197.0,197.0,0.0,0.0,,0.0,0.0,0.0,0.0,229.0,229.0,,,,,,,111111001,111100001,151.39999999999998,30.0,111.1,0.0,0.0,9.0,1.0,181.4
230,NFLX,Broadcasting & Cable TV,12.4,25.1,-1.7,-2.0,-15.5,-23.6,-25.6,-38.4,-28.9,-4.4,-23.4,12.4,279.9,-76.6,1.4,601.0,387.0,153.4,200.0,200.0,209.0,209.0,0.0,0.0,230.0,230.0,-34,46.41504789666976,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,200.0,200.0,209.0,209.0,0.0,0.0,,0.0,0.0,0.0,0.0,230.0,230.0,,,,,,,000000001,111000110,84.69999999999999,30.0,111.1,66.7,3.0,9.0,1.0,181.4
231,BAC,Diversified Banks,3.5,54.4,14.4,5.6,11.9,10.0,6.4,6.8,23.8,13.2,9.6,3.5,46.0,-47.9,1.3,-21.3,-15.1,144.5,217.0,217.0,233.0,233.0,0.0,0.0,231.0,231.0,47,10.4832196576008,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,217.0,217.0,233.0,233.0,0.0,0.0,,0.0,0.0,0.0,0.0,231.0,231.0,,,,,,,111111111,100000011,151.3,30.0,66.7,0.0,0.0,9.0,1.0,181.3
232,SNA,Tools & Accessories,7.6,69.6,17.6,5.1,8.1,2.8,5.0,7.4,2.2,9.3,23.0,7.6,29.6,-41.8,1.4,-4.1,-0.1,148.6,207.0,207.0,217.0,217.0,0.0,0.0,232.0,232.0,117,-0.0021648880246974006,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,207.0,207.0,217.0,217.0,0.0,0.0,,0.0,0.0,0.0,0.0,232.0,232.0,,,,,,,111111111,000011100,151.3,30.0,66.7,0.0,0.0,9.0,1.0,181.3
233,HCA,Hospitals,48.0,36.1,8.9,7.0,-0.4,-15.4,-19.8,-18.5,-17.9,-15.4,7.3,48.0,180.8,-26.7,1.3,280.3,137.5,189.0,169.0,169.0,175.0,175.0,0.0,0.0,233.0,233.0,-12,-62.119285758663466,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,169.0,169.0,175.0,175.0,0.0,0.0,,0.0,0.0,0.0,0.0,233.0,233.0,,,,,,,100000011,111111010,129.1,30.0,155.6,22.2,1.0,9.0,1.0,181.3
234,ACGL,Insurance - Diversified,6.6,35.4,14.2,9.6,8.3,-0.3,-1.9,-4.4,-23.8,-4.7,8.5,6.6,110.1,-49.5,1.4,62.3,81.4,147.5,209.0,209.0,220.0,220.0,0.0,0.0,234.0,234.0,84,-86.1460192088511,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,209.0,209.0,220.0,220.0,0.0,0.0,,0.0,0.0,0.0,0.0,234.0,234.0,,,,,,,110000011,010011100,106.8,30.0,88.9,44.4,2.0,9.0,1.0,181.2
235,457480.KS,Tesla Value Chain,27.0,37.8,-11.5,-6.3,-6.3,-5.7,-4.8,6.1,26.8,,,27.0,24.9,-57.4,1.5,0.0,-42.3,62.8,391.0,391.0,190.0,190.0,0.0,0.0,235.0,235.0,-80,-13.455636555499929,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,391.0,391.0,190.0,190.0,0.0,0.0,,0.0,0.0,0.0,0.0,235.0,235.0,,,,,,,000011--1,--------1,150.9,30.0,200.0,0.0,0.0,1.0,0.167,180.9
236,SYM,Industrial Machinery,60.7,14.0,0.9,1.5,-21.0,-27.2,-33.6,-29.9,-22.1,53.9,,60.7,420.8,-29.7,1.6,796.5,442.9,118.7,267.0,267.0,163.0,163.0,0.0,0.0,236.0,236.0,-25,-34.7138981999895,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,267.0,267.0,163.0,163.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.0,236.0,,,,,,,1000001-1,------110,115.2,30.0,133.3,33.3,1.0,3.0,0.5,178.5
237,TTD,Advertising Agencies,-104.6,0.7,0.7,1.8,-21.2,-24.8,-37.6,-59.7,-102.5,-124.8,-146.1,-104.6,1126.9,-120.8,2.5,0.0,39037.1,23.0,498.0,498.0,495.0,495.0,0.0,0.0,237.0,237.0,-28,34042.09973959961,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,498.0,498.0,495.0,495.0,0.0,0.0,,0.0,0.0,0.0,0.0,237.0,237.0,,,,,,,100000000,-11100100,78.1,0.0,100.0,100.0,4.0,8.0,1.0,178.1
238,CRL,Healthcare,-95.9,13.9,7.8,19.2,25.7,19.5,13.1,15.9,-18.4,-53.6,-75.6,-95.9,203.0,-143.8,2.0,0.0,-495.8,45.1,443.0,443.0,473.0,473.0,0.0,0.0,238.0,238.0,25,744.4184941359401,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,443.0,443.0,473.0,473.0,0.0,0.0,,0.0,0.0,0.0,0.0,238.0,238.0,,,,,,,111110000,111110000,129.2,0.0,111.1,44.4,2.0,9.0,1.0,173.6
239,TECH,Healthcare,-89.4,18.5,10.0,25.1,35.7,26.8,18.9,17.0,-23.3,-57.9,-79.0,-89.4,167.5,-157.7,2.1,0.0,-306.5,51.6,424.0,424.0,454.0,454.0,0.0,0.0,239.0,239.0,8,469.6234376386775,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,424.0,424.0,454.0,454.0,0.0,0.0,,0.0,0.0,0.0,0.0,239.0,239.0,,,,,,,111110000,111110000,129.2,0.0,111.1,44.4,2.0,9.0,1.0,173.6
240,WST,Healthcare,-14.9,21.0,6.6,9.6,15.2,22.4,25.3,27.2,-15.2,-41.5,-48.5,-14.9,240.6,-82.2,1.5,0.0,-61.1,126.0,251.0,251.0,268.0,268.0,0.0,0.0,240.0,240.0,-25,27.657877431985604,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,251.0,251.0,268.0,268.0,0.0,0.0,,0.0,0.0,0.0,0.0,240.0,240.0,,,,,,,111110000,111110000,129.2,0.0,111.1,44.4,2.0,9.0,1.0,173.6
241,ISRG,Health Care Equipment,-17.5,6.2,2.9,2.1,-5.3,-15.2,-22.5,-27.9,-39.8,-38.9,-43.5,-17.5,156.3,-28.7,1.6,0.0,1363.8,123.5,255.0,255.0,273.0,273.0,0.0,0.0,241.0,241.0,-28,-1258.6264748265492,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,255.0,255.0,273.0,273.0,0.0,0.0,,0.0,0.0,0.0,0.0,241.0,241.0,,,,,,,100000000,111110110,106.9,0.0,155.6,66.7,3.0,9.0,1.0,173.6
242,PODD,Medical Devices,-93.1,6.2,4.5,11.2,-0.0,-19.2,-32.6,-47.2,-63.7,-89.9,-112.7,-93.1,280.5,-117.5,1.8,0.0,795.1,47.9,433.0,433.0,462.0,462.0,0.0,0.0,242.0,242.0,-28,-2123.2380984670926,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,433.0,433.0,462.0,462.0,0.0,0.0,,0.0,0.0,0.0,0.0,242.0,242.0,,,,,,,100000000,111110000,84.69999999999999,0.0,111.1,88.9,4.0,9.0,1.0,173.6
243,ALGN,Medical Devices,-151.1,4.6,1.1,0.6,3.8,-3.2,1.8,2.9,-47.4,-82.6,-113.8,-151.1,236.6,-169.2,2.5,0.0,-2211.3,-10.1,555.0,555.0,562.0,562.0,0.0,0.0,243.0,243.0,-42,723.4771837158582,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,555.0,555.0,562.0,562.0,0.0,0.0,,0.0,0.0,0.0,0.0,243.0,243.0,,,,,,,110110000,111100000,106.8,0.0,88.9,66.7,3.0,9.0,1.0,173.5
