Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
47,WDC,Data Storage Devices,1438.8,100.0,5.5,26.6,47.5,91.9,168.1,447.5,1156.2,1421.9,1493.9,1438.8,1439.2,-100.9,1.6,215.0,-3.6,1583.8,11.0,11.0,12.0,12.0,45.11,45.11,108.76,108.76,25,1.3762854727401428,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,11.0,11.0,12.0,12.0,45.11,45.11,4.0,0.0,0.0,-6.0,0.0,108.76,108.76,245458487632.05,245.458,52.0,cap100,equity,data_raw,111111111,000000011,741.85,-4.01,False
48,PH,Diversified Machinery,228.8,80.8,6.7,4.8,11.2,-0.2,-0.4,7.1,32.4,83.3,142.0,228.8,289.7,-29.7,1.1,231.6,58.94739352702521,373.8,82.0,82.0,86.0,86.0,10.37,10.37,111.12,111.12,3,-10.637465771178725,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,82.0,82.0,86.0,86.0,10.37,10.37,161.0,0.0,0.0,0.0,0.0,111.12,111.12,119273937708.39,119.274,104.0,large,equity,data_raw,110011111,001111111,1034.96,-8.6,False
49,CIEN,Communications Equipment,874.4,66.1,-1.6,-2.0,-21.1,-8.2,31.3,160.0,483.7,541.8,591.3,874.4,1355.9,-63.2,1.3,532.2,35.210732621408674,1019.4,20.0,20.0,20.0,20.0,27.93,27.93,111.28,111.28,-8,6.926835945272977,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,20.0,20.0,20.0,20.0,27.93,27.93,35.0,4.0,0.0,25.0,0.0,111.28,111.28,61818992268.63,61.819,206.0,large,equity,data_raw,000111111,111100011,637.51,-31.5,False
50,STLD,Steel,415.9,93.8,-6.2,-4.4,10.3,21.8,33.6,58.8,72.9,118.3,292.5,415.9,447.0,-47.6,1.4,200.4,37.21651800891928,560.9,55.0,55.0,58.0,58.0,24.78,24.78,112.83,112.83,-24,4.21651800891928,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,55.0,55.0,58.0,58.0,24.78,24.78,42.0,0.0,0.0,12.0,0.0,112.83,112.83,38956199235.69,38.956,277.0,large,equity,data_raw,011111111,000111101,288.74,-6.45,False
51,GWW,Industrial Distribution,183.6,82.4,-0.5,-0.3,9.5,7.7,13.8,14.3,4.8,36.7,90.4,183.6,230.8,-40.3,1.2,166.5,55.25130373568919,328.6,98.0,98.0,103.0,103.0,0.0,0.0,113.8,113.8,-18,-0.9180655304979126,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,98.0,98.0,103.0,103.0,0.0,0.0,100.0,0.0,0.0,12.0,0.0,113.8,113.8,61901119168.24,61.901,205.0,large,equity,data_raw,011111111,111111111,1349.74,-2.86,False
52,QBTS,Quantum Computing,759.2,42.9,-0.9,-1.8,-5.1,14.5,5.1,5.0,930.1,832.9,,759.2,1840.5,-110.7,1.5,1603.2,362.82752852098537,822.5,33.0,33.0,30.0,30.0,27.4,27.4,113.9,113.9,-12,16.786678008363765,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,33.0,33.0,30.0,30.0,27.4,27.4,139.0,0.0,11.0,25.0,0.0,113.9,113.9,8417807204.1,8.418,518.0,other,equity,data_raw,0011111-1,-----0111,46.75,-50.97,False
53,IONQ,Quantum Computing,343.0,51.9,-3.9,-5.4,-1.6,28.7,23.5,13.8,191.3,349.4,,343.0,660.4,-66.8,1.4,514.4,140.75042427079714,405.3,70.0,70.0,65.0,65.0,10.4,10.4,114.15,114.15,-15,8.395488338623295,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,70.0,70.0,65.0,65.0,10.4,10.4,73.0,0.0,11.0,25.0,0.0,114.15,114.15,20414132943.51,20.414,401.0,other,equity,data_raw,0011111-1,-----1111,84.64,-35.39,False
54,TDG,Aerospace & Defense,212.1,63.6,5.8,4.9,9.9,3.0,-3.5,-11.3,-6.3,36.5,66.6,212.1,343.7,-21.8,1.2,397.8,171.7390257501074,357.1,87.0,87.0,91.0,91.0,9.44,9.44,114.34,114.34,59,-18.238153882101386,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,87.0,87.0,91.0,91.0,9.44,9.44,233.0,10.0,0.0,-6.0,0.0,114.34,114.34,73650545415.25,73.651,171.0,large,equity,data_raw,111000111,111101111,1463.03,-10.0,False
55,COHR,,620.4,87.1,-1.8,-1.5,9.4,24.2,55.3,155.8,403.2,463.8,517.4,620.4,724.2,-81.6,1.5,194.8,10.006678021136464,765.4,35.0,35.0,35.0,35.0,29.22,29.22,115.17,115.17,3,0.5523676245948099,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,35.0,35.0,35.0,35.0,29.22,29.22,18.0,0.0,0.0,12.0,0.0,115.17,115.17,74117957954.94,74.118,170.0,large,equity,data_raw,011111111,001000111,439.77,-13.85,False
56,ASTS,Satellite Communications,802.7,61.5,2.4,3.7,0.4,-2.7,3.0,36.2,817.4,878.0,,802.7,1328.4,-128.2,1.3,946.3,181.65799485319354,883.3,28.0,28.0,25.0,25.0,30.7,30.7,117.2,117.2,13,5.523303321584109,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,28.0,28.0,25.0,25.0,30.7,30.7,112.0,0.0,11.0,25.0,0.0,117.2,117.2,25521903590.86,25.522,354.0,other,equity,data_raw,1101111-1,----00111,133.8599,-36.18,False
57,CDNS,Electronic Design Automation Software,308.8,84.3,1.8,1.3,3.9,13.7,16.0,8.9,-0.9,17.4,65.8,308.8,367.1,-3.4,1.2,295.6,90.17112844194838,453.8,66.0,66.0,68.0,68.0,14.44,14.44,117.59,117.59,-21,-7.2662592373065,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,66.0,66.0,68.0,68.0,14.44,14.44,101.0,0.0,0.0,25.0,0.0,117.59,117.59,107457915283.45,107.458,113.0,large,equity,data_raw,111110111,111111110,416.69,-6.5,False
58,AAPL,Consumer Electronics,238.6,90.8,2.9,1.7,0.9,2.1,1.5,7.5,1.6,5.8,46.9,238.6,264.2,-12.6,1.2,219.2,57.42822535249887,383.6,79.0,79.0,82.0,82.0,0.0,0.0,118.25,118.25,10,2.554367880711496,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,79.0,79.0,82.0,82.0,0.0,0.0,168.0,0.0,0.0,25.0,-8.0,118.25,118.25,4346723187489.01,4346.723,2.0,cap10,equity,data_raw,111111111,111111111,317.4,-6.76,False
59,SNDK,Data Storage Devices,2428.7,92.8,-7.2,-1.0,37.8,111.3,316.5,1701.4,,,,2428.7,2588.4,-4.5,1.5,528.2,28.923681798306173,2444.2,5.0,5.0,5.0,5.0,17.5,17.5,120.1,120.1,-14,4.823681798306172,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,5.0,5.0,5.0,5.0,17.5,17.5,7.0,0.0,57.0,0.0,0.0,120.1,120.1,290078225201.35,290.078,43.0,cap100,equity,data_raw,01111---1,--------1,2167.3301,-9.62,False
60,ETN,Electrical Equipment,185.3,82.4,8.1,4.7,-0.6,0.2,6.3,2.5,5.2,44.3,99.8,185.3,227.3,-11.6,1.2,194.0,63.78125668884299,330.3,96.0,96.0,101.0,101.0,10.81,10.81,121.11,121.11,51,-9.276318182785786,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,96.0,96.0,101.0,101.0,10.81,10.81,178.0,0.0,0.0,0.0,0.0,121.11,121.11,159063217687.99,159.063,75.0,cap100,equity,data_raw,101111111,001111111,435.43,-5.92,False
61,ADI,Semiconductors,161.7,90.2,-1.6,-0.7,3.3,7.8,21.2,40.0,54.7,68.7,92.6,161.7,180.5,-7.8,1.7,62.4,9.064244809871852,306.7,104.0,104.0,108.0,108.0,4.44,4.44,124.29,124.29,18,-0.3570639299622087,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,104.0,104.0,108.0,108.0,4.44,4.44,71.0,0.0,0.0,0.0,0.0,124.29,124.29,201873229673.89,201.873,60.0,cap100,equity,data_raw,011111111,111-11111,439.51,-5.7,False
62,105560.KS,Banks,207.6,89.0,2.8,1.8,5.1,1.1,9.8,22.7,90.8,134.7,186.7,207.6,239.4,-46.2,1.2,135.7,18.160650931566984,352.6,90.0,90.0,94.0,94.0,13.33,13.33,125.58,125.58,0,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,90.0,90.0,94.0,94.0,13.33,13.33,111.0,0.0,0.0,0.0,0.0,125.58,125.58,,,,,,,111111111,100011111,182700.0,-10.24,False
63,^IRX,Government Bonds,2696.5,48.1,0.4,0.9,1.1,-3.9,-5.3,-15.2,-54.2,1692.9,3871.8,2696.5,5789.1,-166.0,1.2,6478.9,3903.9280985747305,2841.5,4.0,4.0,4.0,4.0,61.78,61.78,126.03,126.03,7,-27.67874983473439,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,4.0,4.0,4.0,4.0,61.78,61.78,363.0,10.0,0.0,-6.0,0.0,126.03,126.03,,,,index,index,,110000111,110011100,3.863,-5.59,False
64,VST,Independent Power Producers,465.5,60.9,5.4,7.4,2.2,-5.6,-8.1,-19.2,87.0,288.1,388.6,465.5,796.7,-76.3,1.3,908.8,343.4167599352245,595.3,52.0,52.0,52.0,52.0,15.91,15.91,127.66,127.66,65,-27.742745946646096,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,52.0,52.0,52.0,52.0,15.91,15.91,407.0,14.0,0.0,-4.0,0.0,127.66,127.66,53554692009.84,53.555,229.0,large,equity,data_raw,110001111,-00011111,217.1,-26.84,False
65,QUBT,Quantum Computing,866.6,10.8,-0.2,-1.5,-7.8,6.6,-1.2,-25.8,484.2,371.2,269.8,866.6,9187.6,-139.9,1.6,11367.8,4971.725639927356,1011.6,21.0,21.0,21.0,21.0,27.13,27.13,128.43,128.43,-17,-28.274360072644413,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,21.0,21.0,21.0,21.0,27.13,27.13,367.0,10.0,0.0,25.0,0.0,128.43,128.43,2203476926.23,2.203,541.0,other,equity,data_raw,001001111,111000111,23.79,-58.93,False
66,CAH,Healthcare Distribution,193.5,90.1,1.7,1.2,15.6,3.9,2.3,12.7,51.6,130.7,188.5,193.5,224.4,-81.7,1.1,151.0,22.857592105234332,338.5,92.0,92.0,98.0,98.0,17.78,17.78,130.18,130.18,-14,-2.6483529327598667,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,92.0,92.0,98.0,98.0,17.78,17.78,118.0,0.0,0.0,0.0,0.0,130.18,130.18,52996100583.5,52.996,232.0,large,equity,data_raw,111111111,000011111,233.6,-3.13,False
67,PL,Aerospace & Defense,483.2,50.7,-6.1,-9.3,-31.6,-18.9,13.8,142.6,633.1,496.1,,483.2,1005.8,-88.8,1.3,477.5,17.105638071918303,542.8,58.0,58.0,49.0,49.0,13.1,13.1,132.0,132.0,-10,4.107830589338134,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,58.0,58.0,49.0,49.0,13.1,13.1,48.0,4.0,11.0,25.0,0.0,132.0,132.0,9394684132.01,9.395,509.0,other,equity,data_raw,0001111-1,------111,51.75,-45.47,False
68,446770.KS,Semiconductors,349.1,100.0,4.6,6.8,21.9,37.5,60.7,118.0,273.0,,,349.1,298.8,-13.1,1.5,75.9,5.7,395.3,75.0,75.0,64.0,64.0,15.0,15.0,133.6,133.6,35,-0.3580996837041317,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,75.0,75.0,64.0,64.0,15.0,15.0,19.0,0.0,26.0,-6.0,0.0,133.6,133.6,19749000000.0,19.749,,etf,etf,data_raw,111111--1,-------11,96905.0,0.0,True
69,HUBB,Electrical Components & Equipment,134.5,77.6,11.7,6.8,5.2,-1.9,1.6,3.9,4.0,37.4,80.5,134.5,180.6,-24.9,1.3,141.9,48.64317989461514,279.5,114.0,114.0,117.0,117.0,14.3,14.3,134.2,134.2,48,-12.155067876896986,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,114.0,114.0,117.0,117.0,14.3,14.3,184.0,0.0,0.0,-4.0,0.0,134.2,134.2,26889594803.97,26.89,342.0,other,equity,data_raw,110111111,000111111,565.4999,-10.01,False
70,TPR,Luxury Goods,251.0,82.8,-1.2,-1.0,4.2,-4.0,3.2,18.4,148.0,195.5,305.6,251.0,323.5,-95.4,1.1,203.8,20.19770337689568,396.0,74.0,74.0,75.0,75.0,29.42,29.42,135.72,135.72,-14,-0.5312369690120597,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,74.0,74.0,75.0,75.0,29.42,29.42,148.0,0.0,0.0,0.0,0.0,135.72,135.72,29472261444.63,29.472,322.0,other,equity,data_raw,010111111,000010111,161.97,-9.94,False
71,032830.KS,Insurance,482.5,92.2,15.9,16.0,43.8,64.8,107.9,167.5,376.0,493.2,562.3,482.5,532.1,-98.3,1.2,63.8,-7.45708934777627,627.5,48.0,48.0,50.0,50.0,29.22,29.22,136.37,136.37,0,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,48.0,48.0,50.0,50.0,29.22,29.22,9.0,0.0,0.0,12.0,0.0,136.37,136.37,,,,,,,111111111,000010111,485000.0,-7.84,False
72,HLT,Lodging,119.2,96.0,2.5,1.0,7.0,4.6,8.0,12.2,24.9,42.8,65.1,119.2,125.4,-21.3,1.2,83.0,17.349669488896925,264.2,119.0,119.0,121.0,121.0,8.89,8.89,137.64,137.64,-8,-1.0540679702740192,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,119.0,119.0,121.0,121.0,8.89,8.89,122.0,0.0,0.0,0.0,0.0,137.64,137.64,79517573560.69,79.518,153.0,large,equity,data_raw,111111111,110101111,358.0,-2.43,False
73,315960.KS,High Dividend,463.9,98.9,10.1,8.5,23.7,40.5,82.2,180.3,326.1,390.0,452.5,463.9,432.7,-74.4,1.5,60.0,-6.129560305075411,557.7,56.0,56.0,53.0,53.0,45.67,45.67,138.02,138.02,34,1.6192813333869065,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,56.0,56.0,53.0,53.0,45.67,45.67,13.0,0.0,0.0,-6.0,0.0,138.02,138.02,7105000000.0,7.105,,etf,etf,data_raw,111111111,---000011,103435.0,-1.87,False
74,XLK,Technology,184.2,89.3,1.2,0.6,4.6,14.9,17.6,21.0,31.5,47.9,73.2,184.2,206.1,-3.6,1.2,117.8,26.7097769273712,329.2,97.0,97.0,102.0,102.0,4.44,4.44,138.84,138.84,-8,-1.995010071860051,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,97.0,97.0,102.0,102.0,4.44,4.44,83.0,0.0,0.0,25.0,0.0,138.84,138.84,124515713024.0,124.516,,etf,etf,data_raw,111111111,111101111,198.73,-6.51,False
75,CMI,Industrial Machinery,215.5,98.9,14.7,8.9,10.1,13.1,19.5,47.1,104.1,135.2,160.6,215.5,218.1,-35.6,1.2,81.6,6.759179722411005,360.5,85.0,85.0,89.0,89.0,29.22,29.22,139.27,139.27,16,-2.8790444282076155,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,85.0,85.0,89.0,89.0,29.22,29.22,54.0,0.0,0.0,0.0,0.0,139.27,139.27,99045796553.91,99.046,122.0,large,equity,data_raw,111111111,000010111,733.481,-2.14,False
76,ARES,Asset Management,255.9,40.9,-3.9,-4.8,3.5,5.4,-8.1,-22.4,-37.5,-20.7,34.1,255.9,631.0,-8.6,1.3,956.6,564.6401096382032,400.9,72.0,72.0,73.0,73.0,31.44,31.44,139.69,139.69,-34,-43.23435387132588,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,72.0,72.0,73.0,73.0,31.44,31.44,347.0,10.0,0.0,0.0,0.0,139.69,139.69,28497349190.5,28.497,326.0,other,equity,data_raw,011000011,111111110,181.19,-29.16,False
77,005930.KS,Unknown,549.1,95.9,8.2,7.5,27.9,44.4,100.6,228.6,345.5,367.5,404.7,549.1,577.1,-95.4,1.9,70.1,-8.303827132079983,694.1,41.0,41.0,41.0,41.0,36.22,36.22,140.37,140.37,0,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,41.0,41.0,41.0,41.0,36.22,36.22,12.0,0.0,0.0,12.0,0.0,140.37,140.37,1997292494389500.0,1997292.494,,etf,etf,data_raw,111111111,-01100011,370000.0,-6.35,False
78,JPM,Diversified Banks,108.8,85.7,9.0,4.1,9.3,5.4,2.6,0.5,27.1,50.6,69.0,108.8,131.1,-22.3,1.2,113.4,25.268669843065094,253.8,125.0,125.0,128.0,128.0,13.33,13.33,141.08,141.08,10,-6.972800311079549,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,125.0,125.0,128.0,128.0,13.33,13.33,158.0,0.0,0.0,-6.0,0.0,141.08,141.08,893509854550.06,893.51,15.0,cap100,equity,data_raw,111111111,110001111,337.77,-1.28,False
79,FCX,Copper Mining,161.9,76.7,1.5,1.0,12.3,4.4,14.8,31.6,25.0,17.2,104.6,161.9,208.6,-56.5,1.6,82.6,24.314664071300697,306.9,103.0,103.0,107.0,107.0,27.89,27.89,141.99,141.99,23,-4.155964621357242,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,103.0,103.0,107.0,107.0,27.89,27.89,81.0,0.0,0.0,0.0,0.0,141.99,141.99,99277880767.23,99.278,121.0,large,equity,data_raw,111111111,101111001,72.275,-4.45,False
80,RL,Apparel Manufacturing,160.0,98.3,0.0,0.0,10.6,6.5,5.8,13.2,79.8,136.8,172.4,160.0,164.4,-70.2,1.1,105.5,11.9,305.0,107.0,107.0,111.0,111.0,17.78,17.78,142.53,142.53,-15,-0.17081756579378116,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,107.0,107.0,111.0,111.0,17.78,17.78,114.0,0.0,0.0,0.0,0.0,142.53,142.53,15198923249.21,15.199,452.0,other,equity,data_raw,011111111,010001111,421.6,-4.21,False
81,381180.KS,PHLX Semi,249.3,96.2,2.4,3.4,20.0,43.0,60.2,96.2,164.8,244.6,,249.3,239.3,-10.3,1.6,59.6,7.704051277966834,308.9,102.0,102.0,76.0,76.0,12.5,12.5,142.65,142.65,5,0.08723425953973596,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,102.0,102.0,76.0,76.0,12.5,12.5,21.0,0.0,11.0,12.0,0.0,142.65,142.65,68819000000.0,68.819,,etf,etf,data_raw,1111111-1,------111,55800.0,-3.46,False
82,WMB,Oil & Gas Midstream,170.7,83.8,0.5,-1.1,-0.1,-5.1,1.9,7.0,46.0,94.1,159.4,170.7,215.4,-57.9,1.1,167.4,33.601791483226826,315.7,101.0,101.0,106.0,106.0,15.23,15.23,143.43,143.43,-5,-0.3916821004855109,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,101.0,101.0,106.0,106.0,15.23,15.23,203.0,4.0,0.0,0.0,0.0,143.43,143.43,87138626381.25,87.139,139.0,large,equity,data_raw,000111111,100011111,80.08,-11.03,False
83,PGR,Property & Casualty Insurance,151.0,48.9,0.8,0.7,4.0,-2.9,-3.4,-10.0,-13.5,9.5,33.2,151.0,319.6,-10.0,1.4,413.6,221.34204773638533,296.0,110.0,110.0,114.0,114.0,27.89,27.89,145.99,145.99,18,3.889193057158792,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,110.0,110.0,114.0,114.0,27.89,27.89,296.0,0.0,0.0,0.0,0.0,145.99,145.99,119279068931.58,119.279,103.0,large,equity,data_raw,110000111,111-11110,245.64,-16.78,False
84,GLW,Electronic Components,458.3,79.9,-2.3,-2.0,5.0,7.5,41.8,98.3,285.9,335.8,391.8,458.3,588.8,-58.2,1.2,196.0,7.761531614047311,603.3,50.0,50.0,54.0,54.0,36.22,36.22,147.17,147.17,-11,0.8695681240219564,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,50.0,50.0,54.0,54.0,36.22,36.22,37.0,0.0,0.0,25.0,0.0,147.17,147.17,150955869252.08,150.956,81.0,cap100,equity,data_raw,011111111,100010011,211.79,-17.18,False
85,BX,Asset Management,215.4,38.3,1.3,1.9,2.6,0.9,-9.1,-21.3,-35.4,-34.5,10.4,215.4,591.0,-17.7,1.3,852.1,591.9171400398689,360.4,86.0,86.0,90.0,90.0,27.44,27.44,148.19,148.19,9,-94.52506086370681,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,86.0,86.0,90.0,90.0,27.44,27.44,381.0,10.0,0.0,0.0,0.0,148.19,148.19,92780015517.84,92.78,130.0,large,equity,data_raw,111000011,111111110,166.39,-24.87,False
86,JCI,Building Products,161.2,87.6,-1.7,-0.8,2.8,-2.3,4.4,10.3,51.2,61.6,107.3,161.2,189.0,-32.8,1.1,128.8,19.05876794418456,306.2,105.0,105.0,109.0,109.0,20.92,20.92,148.42,148.42,-8,0.4956203759401596,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,105.0,105.0,109.0,109.0,20.92,20.92,165.0,0.0,0.0,0.0,0.0,148.42,148.42,87624799923.78,87.625,136.0,large,equity,data_raw,010111111,001111011,149.23,-3.76,False
87,CRWD,Cybersecurity Software,247.6,81.4,0.1,0.1,18.3,43.2,40.5,33.9,89.3,134.8,247.6,247.6,270.2,-38.3,1.3,142.8,35.045301275544304,334.6,94.0,94.0,78.0,78.0,30.5,30.5,148.7,148.7,-13,-0.13617382722161864,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,94.0,94.0,78.0,78.0,30.5,30.5,40.0,0.0,0.0,25.0,0.0,148.7,148.7,173857595060.67,173.858,71.0,cap100,equity,data_raw,111111111,----00111,785.66,-13.07,False
88,KEYS,Electronic Test & Measurement,202.0,89.8,0.0,0.1,2.6,4.8,29.5,59.1,75.3,55.0,61.6,202.0,226.7,-14.6,2.7,62.5,6.2,347.0,91.0,91.0,96.0,96.0,35.19,35.19,149.19,149.19,-12,-0.45521803258988225,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,91.0,91.0,96.0,96.0,35.19,35.19,53.0,0.0,0.0,0.0,0.0,149.19,149.19,59933007643.73,59.933,209.0,large,equity,data_raw,111111111,111110001,370.175,-5.26,False
89,TSLA,Automobile Manufacturers,756.9,50.9,-1.6,-2.4,-1.9,-5.6,-10.7,-8.4,7.9,-5.3,227.1,756.9,1535.1,-50.2,1.2,1510.8,598.0030837041683,901.9,26.0,26.0,32.0,32.0,46.57,46.57,154.22,154.22,-36,-22.137316069445887,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,26.0,26.0,32.0,32.0,46.57,46.57,383.0,12.0,0.0,25.0,-12.0,154.22,154.22,1488693846325.48,1488.694,9.0,cap10,equity,data_raw,000001011,111110011,498.83,-20.54,False
90,AXP,Consumer Finance,63.7,60.1,9.1,4.7,7.3,4.2,-3.4,-6.0,8.4,19.2,36.6,63.7,125.3,-28.1,1.3,128.0,52.361333558716815,208.7,151.0,151.0,155.0,155.0,15.2,15.2,154.55,154.55,26,-21.12811892267701,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,151.0,151.0,155.0,155.0,15.2,15.2,212.0,0.0,0.0,-6.0,0.0,154.55,154.55,232359452729.65,232.359,56.0,cap100,equity,data_raw,111001111,110001111,387.49,-12.12,False
91,RCL,Travel Services,103.7,64.8,2.6,2.5,8.6,-0.0,-1.4,-8.7,45.8,152.2,160.6,103.7,219.6,-108.0,1.3,178.2,48.610333124173536,248.7,129.0,129.0,132.0,132.0,19.04,19.04,155.59,155.59,18,-6.362351778240075,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,129.0,129.0,132.0,132.0,19.04,19.04,232.0,0.0,0.0,0.0,0.0,155.59,155.59,80852740345.05,80.853,149.0,large,equity,data_raw,110001111,100001111,356.39,-15.41,False
92,ON,Semiconductors,191.0,61.1,-3.8,-3.2,1.2,33.1,61.2,83.8,38.9,25.9,92.0,191.0,342.5,-46.0,3.1,28.1,24.597166493699937,336.1,93.0,93.0,99.0,99.0,28.33,28.33,158.13,158.13,-10,1.1028514518322972,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,93.0,93.0,99.0,99.0,28.33,28.33,29.0,0.0,0.0,25.0,0.0,158.13,158.13,43903655615.8,43.904,255.0,large,equity,data_raw,011111111,110111001,134.92,-16.31,False
93,C,Diversified Banks,129.8,100.0,0.0,2.9,11.8,14.4,17.5,29.5,93.2,119.2,127.9,129.8,130.3,-58.5,1.2,45.9,1.1,274.8,116.0,116.0,119.0,119.0,29.22,29.22,160.17,160.17,-10,0.10000000000000009,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,116.0,116.0,119.0,119.0,29.22,29.22,69.0,0.0,0.0,0.0,0.0,160.17,160.17,245227852507.9,245.228,53.0,cap100,equity,data_raw,111111111,-10000111,146.54,-1.88,False
94,BK,Asset Servicing,126.5,100.0,0.8,0.5,3.9,6.6,11.1,20.3,81.6,112.9,138.8,126.5,126.9,-53.4,1.1,62.4,4.3,271.7,118.0,118.0,120.0,120.0,13.33,13.33,160.33,160.33,-7,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,118.0,118.0,120.0,120.0,13.33,13.33,106.0,0.0,0.0,12.0,0.0,160.33,160.33,98824845487.47,98.825,123.0,large,equity,data_raw,111111111,100011111,145.02,-0.72,False
